name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
261,1,2.2707791418827927,0,347,478,0,0,0.14435251955010653,0
262,1,2.603283061508975,0,325,500,0,1,-0.4868606297224869,1
263,1,6.8685814998206745,0,250,486,0,1,1.3325228972722025,1
264,1,3.908466132445612,0,490,496,0,1,0.43601706974110377,1
265,1,2.5789841828239974,0,56,482,0,0,0.5780322537251923,0
266,1,-1.6462086653971806,0,171,526,0,0,-1.5485826126926214,1
267,1,5.2010186317502525,0,89,531,0,1,0.34291263754649753,1
268,1,5.3343720319971055,0,132,469,0,1,0.00841843195858707,1
269,1,-4.09345723201699,0,169,497,0,0,-2.5329278151481684,0
270,1,-2.6656544731225393,0,394,474,0,0,-2.517871530265828,0
271,1,6.030833556733443,0,358,511,0,1,0.4145331043831983,1
272,1,1.8738669215254335,0,118,522,0,0,0.31461938075994655,0
273,1,2.911337361753149,0,89,498,0,0,-0.09155537201420032,0
274,1,0.9781125673684548,0,323,502,0,0,-0.08258563230666896,0
275,1,3.8383985965300966,0,290,486,0,1,-0.5307843489758491,1
276,1,1.8068838412276271,0,226,508,0,1,-0.47052325072846385,1
277,1,-0.5696712434977447,0,146,516,0,0,-1.0523644904717608,0
278,1,5.848001917941492,0,485,500,0,1,0.6594311305297249,1
279,1,4.10228883919817,0,447,452,0,1,-0.28718006023770176,1
280,1,5.559651449813554,0,491,503,0,1,1.161681574615361,0
281,1,3.7899882475928415,0,86,489,0,1,-0.17972059628441525,1
282,1,2.688419608119403,0,319,544,0,0,0.09822348925844675,1
283,1,1.8611969091729692,0,87,515,0,0,0.37256613174812525,0
284,1,0.7187451725345708,0,277,503,0,1,-0.958052171029852,0
285,1,1.6962629601330734,0,302,496,0,1,-1.2645031475007966,1
286,1,0.7372778776039395,0,185,473,0,1,-0.2926799863183555,0
287,1,-0.16060983733808154,0,40,515,0,1,-1.4403388467486176,0
288,1,4.920352797882183,0,231,471,0,1,0.7012308995440497,0
289,1,1.0067882633755754,0,272,500,0,0,-0.634030950404412,1
290,1,3.812251561898508,0,74,477,0,1,-0.3232788667806217,1
291,1,3.186432853548757,0,333,458,0,1,0.5267576822707424,0
292,1,0.4462136436782589,0,418,500,0,1,-1.64629365892093,1
293,1,0.4815744096192496,0,148,498,0,0,-1.3727522186234329,1
294,1,2.970838972395391,0,394,508,0,1,-0.8381607462103673,1
295,1,0.37214851562315676,0,397,476,0,1,-1.114269398867755,1
296,1,0.7501319122383121,0,136,513,0,1,-1.0032320377636246,0
297,1,1.8173197762586155,0,36,500,0,1,-0.3021841336508822,0
298,1,-0.3782190697610317,0,242,474,0,1,-1.4134193870639982,0
299,1,3.3369404196884096,0,495,510,0,1,-0.6457765294156226,1
300,1,4.206800658154158,0,167,509,0,0,1.0198571253620705,1
301,1,4.525853124967259,0,326,482,0,1,-0.4819636595914431,1
302,1,1.5695300087825919,0,71,533,0,1,-1.0949079300722708,1
303,1,1.0424505060718667,0,222,498,0,1,-1.1603919746408804,1
304,1,-0.26420642556809737,0,135,480,0,1,-1.8909125459101446,0
305,1,-0.3942479268267982,0,394,493,0,0,-1.3083013166022466,0
306,1,4.195710772900996,0,13,485,0,0,0.5955461542376219,0
307,1,3.9085276971803316,0,354,537,0,1,-0.6131719176986096,1
308,1,0.12119096383847028,0,91,467,0,0,-0.12535148975446528,0
309,1,3.7713286148320373,0,268,492,0,1,-0.13608307840101147,1
310,1,3.794702248305679,0,500,504,0,0,0.8716858830570219,1
311,1,0.2634416237524144,0,106,497,0,1,-1.6513564424538925,1
312,1,4.054459203205775,0,89,513,0,1,-0.19305765289785545,1
313,1,3.2497237320964945,0,477,494,0,1,-0.47214442129160383,1
314,1,0.8809919641828627,0,26,472,0,0,-0.543098829871997,1
315,1,2.8895385954851287,0,425,496,0,0,0.7605591780714398,1
316,1,2.4634318649503335,0,431,501,0,1,0.11007603028547903,0
317,1,0.8727192866925411,0,158,499,0,0,-0.821181764772097,1
318,1,3.184717306881268,0,133,450,0,0,-0.06817946574340877,1
319,1,0.6917865231020381,0,291,476,0,0,-0.5464672286127101,1
320,1,-0.5770498879743737,0,397,508,0,1,-0.9928680990137173,0
321,1,-0.543171606271486,0,386,518,0,0,-0.7038099227602334,0
322,1,1.8675687317139982,0,340,529,0,0,0.26191180246236845,0
323,1,5.4962224785363025,0,196,469,0,1,0.6719118379125733,1
324,1,0.033614661257537426,0,345,538,0,0,-1.09753379548138,0
325,1,1.6391441462823841,0,187,493,0,1,-0.8913145728752803,0
326,1,6.6847998726452,0,293,472,0,1,1.4694507206665695,0
327,1,2.6761461303249634,0,37,506,0,1,-0.5785192261659055,0
328,1,0.5830266831912612,0,62,480,0,1,-0.8459089683245676,0
329,1,5.39354983085865,0,191,539,0,1,0.4347959545053285,0
330,1,5.6143747173183165,0,450,510,0,1,0.7559530657062637,1
331,1,1.1013442572346586,0,114,491,0,0,0.10765607857269247,0
332,1,5.06885026406737,0,441,475,0,1,0.4644074863913975,1
333,1,-0.15989967276810502,0,155,514,0,1,-1.519148182544531,0
334,1,1.7841643246149381,0,12,517,0,0,-0.4193788796093469,1
335,1,1.4773801533289252,0,489,511,0,0,-0.27469320394904895,0
336,1,6.102959234200971,0,141,514,0,1,0.20872752615150872,1
337,1,5.130941787548429,0,474,494,0,0,0.8564661298331518,1
338,1,2.1723474382553536,0,326,522,0,1,0.1670163539536099,0
339,1,-1.2560746986566915,0,31,525,0,1,-1.460629504491413,0
340,1,3.888314744288688,0,495,547,0,1,0.6186910445084958,0
341,1,7.780994726052041,0,381,523,0,1,1.3164810022667508,1
342,1,0.9489496937745052,0,383,462,0,0,-1.2941431272556045,1
343,1,9.19679143131654,0,248,499,0,1,1.7401125193562863,1
344,1,3.247230704877677,0,314,494,0,0,0.6586732067471671,1
345,1,2.024995503939561,0,371,535,0,0,0.3568668082273338,1
346,1,-0.30498570714518314,0,159,517,0,0,-1.0178508701035938,0
347,1,-0.8108182849222798,0,64,523,0,0,-0.6626614851352729,1
348,1,2.247513709298813,0,271,518,0,0,0.24082352783175048,1
349,1,4.336517259870403,1,374,512,0,0,1.5304068175423091,1
350,1,-0.9531573502111041,0,177,507,0,0,-1.332549146270589,1
351,1,4.921067372913679,0,152,497,0,1,1.0680075471051766,1
352,1,-3.310491307402719,0,373,493,0,0,-1.2911949374721243,0
353,1,6.144187442927565,2,482,513,0,1,0.7476235287997536,1
354,1,4.661659317571769,0,124,498,0,1,-0.026902072603493945,1
355,1,-1.1784433781644674,0,375,529,0,0,-0.4754181112600902,0
356,1,-2.074086629324354,0,384,516,0,0,-2.352819467073854,0
357,1,3.1405431778139814,0,52,517,0,0,0.3738563539255899,1
358,1,2.72465017585674,0,56,527,0,0,0.9879640631488168,0
359,1,3.603744112099467,0,16,502,0,0,0.9840942358604111,0
360,1,-1.4831329968605163,0,36,520,0,0,-2.0631988738376728,1
361,1,3.4739399983553243,0,478,541,0,1,0.5338810663088539,0
362,1,4.3982238273350225,0,27,537,0,1,0.2810126530214437,1
363,1,2.614101252383464,0,401,489,0,0,-0.13158252525195466,1
364,1,0.16453235973136326,0,85,524,0,0,-0.724162391014939,0
365,1,-0.18670778901964735,0,56,519,0,0,-0.7640770066954654,0
366,1,3.36801186735483,0,140,480,0,0,0.2860578128973196,1
367,1,2.6843859021893186,0,483,505,0,1,-0.4902064936152522,0
368,1,6.916332748586315,0,306,499,0,1,1.175399293049873,1
369,1,2.770625244458994,0,47,475,0,1,0.10535633067816007,1
370,1,3.2824453231020305,0,286,500,0,0,0.5418648769959743,1
371,1,3.389243488115534,0,51,508,0,0,1.3056582484631216,1
372,1,0.0957731457897224,0,292,485,0,0,0.3255762573330514,0
373,1,-0.4633007409141636,0,154,486,0,0,-0.8670767740574172,0
374,1,3.457113574676246,0,36,531,0,0,0.7441714291722313,1
375,1,3.6356910848862185,0,101,488,0,0,1.1326302355620235,0
376,1,0.9221298169457013,0,307,495,0,1,-0.8033315018163599,0
377,1,1.909212686458706,0,297,515,0,0,0.22812651032995507,1
378,1,1.714159720855333,0,301,532,0,0,0.7777911711249236,0
379,1,-0.2988422913131168,0,45,500,0,0,-0.8001849189663464,1
380,1,5.946645756938564,0,134,562,0,1,0.6223974031144942,1
381,1,0.31561163554914407,0,15,530,0,0,0.12318075520414817,1
382,1,2.4038566394653396,0,440,481,0,1,0.619292729816502,1
383,1,2.9300864384240857,0,163,496,0,0,0.6630319499054086,1
384,1,0.5453211849032571,0,17,468,0,1,-1.416162776413773,1
385,1,-2.4455401402545043,0,343,495,0,0,-2.1173596867326148,1
386,1,2.9807589069382003,0,23,527,0,0,0.7904119351203432,1
387,1,1.4152362935928635,0,207,499,0,0,1.2451654692387373,0
388,1,1.9392470522637533,0,48,486,0,0,1.0163704600186734,0
389,1,5.889201710427018,0,294,476,0,1,0.6122911489837538,1
390,1,6.08741766684343,0,67,485,0,1,0.3206416870996885,1
391,1,2.032113314046817,0,106,480,0,1,-0.018585265477162275,0
392,1,7.127702044437873,0,292,484,0,1,0.8536014578251171,1
393,1,0.0049314921301890635,0,447,495,0,1,-1.4220922277061068,1
394,1,3.088846579484162,0,218,532,0,1,0.16138425908761533,1
395,1,4.39692969806676,0,63,463,0,1,0.12052483792527899,1
396,1,4.187397684245349,0,380,486,0,0,0.9111715358504416,1
397,1,3.2165954763774938,0,175,480,0,1,-0.9156942868481246,1
398,1,1.6668708858843984,0,2,460,0,0,0.4473885077969485,0
399,1,3.410842845663314,0,364,499,0,1,-0.5513508342185827,1
400,1,-0.9484178275543398,0,389,513,0,0,-1.0658231516442909,1
401,1,3.8679594487908675,0,24,478,0,0,0.8911439929373947,0
402,1,2.8167117525558387,0,447,554,0,0,1.353262313646174,1
403,1,5.708325226525468,0,365,474,0,1,0.7722411657619634,1
404,1,5.548850179902218,0,29,489,0,1,0.7360509593786335,0
405,1,3.526787081987015,0,436,514,0,1,-0.6415356740088823,0
406,1,1.7460041067507222,0,273,505,0,1,-0.4854173224597767,1
407,1,-0.39135907739893727,0,411,501,0,0,-0.7478509355048869,0
